Date,Exercise,Muscle Groups,Sets,Reps,Total Reps,Weight,Negatives,Difficulty,Source,Per Arm,Drop Sets
7/15/2022,Front Shoulder Raises,Deltoids,3,15,45,10,FALSE,Easy,Self,TRUE,FALSE
7/18/2022,Russian Twists,Abs,3,12,36,30,FALSE,Easy,Self,FALSE,FALSE
7/18/2022,Reverse Flys,Back,3,8,24,20,FALSE,Normal,Self,TRUE,FALSE
7/18/2022,Zottman Curls,Biceps,3,8,24,20,FALSE,Normal,Self,TRUE,FALSE
7/19/2022,Dumbbell Flys,Chest,3,10,30,30,FALSE,Normal,Self,TRUE,FALSE
7/19/2022,Dumbbell Shoulder Press,Deltoids,3,10,30,30,FALSE,Easy,Self,TRUE,FALSE
7/19/2022,Dumbbell Calf Raises,Calves,3,10,30,30,TRUE,Easy,Self,TRUE,FALSE
7/20/2022,Dumbbell Squats,Quads,3,8,24,30,FALSE,Easy,Self,TRUE,FALSE
7/21/2022,Dumbbell Concentration Curls,Biceps,3,8,24,30,FALSE,Normal,Self,TRUE,FALSE
7/21/2022,Single Arm Dumbbell Tricep Extension,Triceps,3,8,24,30,FALSE,Normal,Self,TRUE,FALSE
7/22/2022,Dumbbell Flys,Chest,3,10,30,30,FALSE,Normal,Self,TRUE,FALSE
7/22/2022,Hand Grips,Forearms,3,40,120,22,FALSE,Easy,Self,TRUE,FALSE
7/25/2022,Hand Grips,Forearms,4,40,160,22,FALSE,Easy,Self,TRUE,FALSE
7/26/2022,Front Shoulder Raises,Deltoids,4,10,40,10,TRUE,Normal,Self,TRUE,FALSE
7/26/2022,Dumbbell Squats,Quads,3,10,30,30,FALSE,Normal,Self,TRUE,FALSE
7/26/2022,Hand Grips,Forearms,5,40,200,22,FALSE,Normal,Self,TRUE,FALSE
7/27/2022,Russian Twists,Abs,4,12,48,30,FALSE,Normal,Self,FALSE,FALSE
7/27/2022,Hand Grips,Forearms,5,40,200,22,FALSE,Normal,Self,TRUE,FALSE
7/27/2022,Dumbbell Concentration Curls,Biceps,4,10,36,30,FALSE,Normal,Self,TRUE,FALSE
7/28/2022,Dumbbell Bent Over Rows,Back,3,8,24,30,FALSE,Easy,Self,TRUE,FALSE
7/28/2022,Single Arm Dumbbell Tricep Extension,Triceps,3,8,24,30,FALSE,Normal,Self,TRUE,FALSE
8/1/2022,Russian Twists,Abs,3,18,54,30,FALSE,Normal,Self,FALSE,FALSE
8/1/2022,Dumbbell Calf Raises,Calves,3,18,54,30,FALSE,Easy,Self,TRUE,FALSE
8/1/2022,Dumbbell Flys,Chest,3,10,30,30,FALSE,Normal,Self,TRUE,FALSE
8/2/2022,Dumbbell Squats,Quads,3,10,30,30,FALSE,Normal,Self,TRUE,FALSE
8/2/2022,Single Arm Dumbbell Tricep Extension,Triceps,3,8,24,30,FALSE,Normal,Self,TRUE,FALSE
8/2/2022,Hand Grips,Forearms,5,40,200,22,FALSE,Normal,Self,TRUE,FALSE
8/3/2022,Front Shoulder Raises,Deltoids,3,8,24,20,FALSE,Normal,Self,TRUE,FALSE
8/3/2022,Side Shoulder Raises,Deltoids,3,5,15,20,FALSE,Hard,Self,TRUE,FALSE
8/4/2022,Hand Grips,Forearms,5,5,25,100,FALSE,Hard,Self,TRUE,FALSE
8/4/2022,Dumbbell Hammer Curls,Biceps,3,8,24,30,FALSE,Hard,Self,TRUE,FALSE
8/4/2022,Dumbbell Bent Over Rows,Back,3,10,30,30,FALSE,Easy,Self,TRUE,FALSE
8/8/2022,Russian Twists,Abs,3,18,54,30,FALSE,Normal,Self,FALSE,FALSE
8/8/2022,Dumbbell Concentration Curls,Biceps,3,8,24,30,FALSE,Normal,Self,TRUE,FALSE
8/8/2022,Single Arm Dumbbell Tricep Extension,Triceps,3,8,24,30,FALSE,Normal,Self,TRUE,FALSE
8/8/2022,Hand Grips,Forearms,5,5,25,100,FALSE,Hard,Self,TRUE,FALSE
8/9/2022,Hand Grips,Forearms,5,5,25,100,FALSE,Hard,Self,TRUE,FALSE
8/10/2022,Dumbbell Squats,Quads,3,12,36,30,FALSE,Normal,Self,TRUE,FALSE
8/10/2022,Dumbbell Flys,Chest,3,13,36,30,FALSE,Normal,Self,TRUE,FALSE
8/10/2022,Hand Grips,Forearms,5,6,30,100,FALSE,Hard,Self,TRUE,FALSE
8/11/2022,Dumbbell Hammer Curls,Biceps,3,8,24,30,FALSE,Normal,Self,TRUE,FALSE
8/12/2022,Front Shoulder Raises,Deltoids,3,8,24,20,FALSE,Normal,Self,TRUE,FALSE
8/12/2022,Hand Grips,Forearms,5,8,40,100,FALSE,Hard,Self,TRUE,FALSE
8/15/2022,Russian Twists,Abs,3,10,30,60,FALSE,Normal,Self,FALSE,FALSE
8/15/2022,Reverse Flys,Back,3,8,24,20,FALSE,Normal,Self,TRUE,FALSE
8/15/2022,Hand Grips,Forearms,5,5,25,120,FALSE,Hard,Self,TRUE,FALSE
8/16/2022,Hand Grips,Forearms,5,5,25,120,FALSE,Hard,Self,TRUE,FALSE
8/17/2022,Hand Grips,Forearms,5,5,25,120,FALSE,Hard,Self,TRUE,FALSE
8/18/2022,Dumbbell Hammer Curls,Biceps,3,8,24,30,FALSE,Normal,Self,TRUE,FALSE
8/18/2022,Dumbbell Calf Raises,Calves,3,25,75,30,FALSE,Normal,Self,TRUE,FALSE
8/18/2022,Reverse Flys,Back,3,15,45,10,FALSE,Normal,Self,TRUE,FALSE
8/19/2022,Hand Grips,Forearms,5,5,25,120,FALSE,Hard,Self,TRUE,FALSE
8/23/2022,Russian Twists,Abs,3,10,30,60,FALSE,Normal,Self,FALSE,FALSE
8/23/2022,Hand Grips,Forearms,5,5,25,120,FALSE,Hard,Self,TRUE,FALSE
8/24/2022,Single Arm Dumbbell Tricep Extension,Triceps,3,8,24,30,FALSE,Normal,Self,TRUE,FALSE
8/24/2022,Front Shoulder Raises,Deltoids,3,15,45,10,TRUE,Normal,Self,TRUE,FALSE
8/24/2022,Hand Grips,Forearms,5,5,25,120,FALSE,Hard,Self,TRUE,FALSE
8/25/2022,Dumbbell Flys,Chest,3,13,39,30,FALSE,Easy,Self,TRUE,FALSE
8/29/2022,Dumbbell Hammer Curls,Biceps,3,8,24,30,FALSE,Normal,Self,TRUE,FALSE
8/29/2022,Hand Grips,Forearms,5,5,25,120,FALSE,Hard,Self,TRUE,FALSE
8/30/2022,Single Arm Dumbbell Tricep Extension,Triceps,3,8,24,35,FALSE,Hard,Self,TRUE,FALSE
8/30/2022,Hand Grips,Forearms,5,5,25,120,FALSE,Hard,Self,TRUE,FALSE
8/31/2022,Dumbbell Rows,Back,3,8,24,60,FALSE,Normal,Self,TRUE,FALSE
8/31/2022,Hand Grips,Forearms,5,12,60,100,FALSE,Hard,Self,TRUE,FALSE
9/1/2022,Dumbbell Concentration Curls,Biceps,3,8,24,35,FALSE,Normal,Self,TRUE,FALSE
9/1/2022,Hand Grips,Forearms,5,12,60,100,FALSE,Hard,Self,TRUE,FALSE
9/2/2022,Dumbbell Calf Raises,Calves,3,15,45,47.5,FALSE,Normal,Self,TRUE,FALSE
9/2/2022,Hand Grips,Forearms,5,8,40,120,FALSE,Hard,Self,TRUE,FALSE
9/6/2022,Dumbbell Rows,Back,3,8,24,60,FALSE,Normal,Self,TRUE,FALSE
9/6/2022,Hand Grips,Forearms,3,5,15,140,FALSE,Absurd,Self,TRUE,FALSE
9/7/2022,Dumbbell Concentration Curls,Biceps,3,8,24,35,FALSE,Normal,Self,TRUE,FALSE
9/7/2022,Single Arm Dumbbell Tricep Extension,Triceps,3,8,24,35,FALSE,Normal,Self,TRUE,FALSE
9/7/2022,Hand Grips,Forearms,5,15,75,100,FALSE,Normal,Self,TRUE,FALSE
9/8/2022,Dumbbell Flys,Chest,3,10,30,30,FALSE,Normal,Self,TRUE,TRUE
9/8/2022,Hand Grips,Forearms,3,5,15,140,FALSE,Hard,Self,TRUE,TRUE
9/12/2022,Front Shoulder Raises,Deltoids,3,10,30,10,FALSE,Normal,Self,TRUE,TRUE
9/12/2022,Dumbbell Calf Raises,Calves,3,18,54,30,FALSE,Easy,Self,TRUE,TRUE
9/12/2022,Hand Grips,Forearms,5,5,25,140,FALSE,Absurd,Self,TRUE,FALSE
9/13/2022,Dumbbell Hammer Curls,Biceps,3,8,24,30,FALSE,Hard,Self,TRUE,TRUE
9/13/2022,Single Arm Dumbbell Tricep Extension,Triceps,3,8,24,30,FALSE,Hard,Self,TRUE,TRUE
9/13/2022,Hand Grips,Forearms,5,12,60,100,FALSE,Normal,Self,TRUE,FALSE
9/15/2022,Hand Grips,Forearms,5,8,40,100,FALSE,Easy,Self,TRUE,FALSE
9/19/2022,Dumbbell Flys,Chest,3,13,39,30,FALSE,Easy,Self,TRUE,TRUE
9/21/2022,Single Arm Dumbbell Tricep Extension,Triceps,3,8,24,30,FALSE,Normal,Self,TRUE,TRUE
9/21/2022,Side Shoulder Raises,Deltoids,3,15,45,10,FALSE,Normal,Self,TRUE,TRUE
9/22/2022,Hand Grips,Forearms,5,5,25,140,FALSE,Hard,Self,TRUE,TRUE
9/26/2022,Dumbbell Hammer Curls,Biceps,3,8,24,30,FALSE,Normal,Self,TRUE,TRUE
